PassengerId,HomePlanet,CryoSleep,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,Name,Transported,testset
4920_01,0,1,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,Chary Booneid,1,0
4923_01,2,1,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,Graw Sturt,1,0
4923_02,2,1,0,0,0,0,0,1,0,0,2,20,0,0,0,0,0,0,0,Yalmon Sturt,1,0
4923_03,2,0,0,0,0,0,0,1,0,0,2,24,0,261,0,780,0,0,1041,Nilly Sturt,1,0
4924_01,2,0,0,0,0,0,0,1,0,0,0,31,0,725,0,747,0,0,1472,Scers Shake,0,0
4925_01,2,0,0,0,0,0,0,1,0,0,2,23,0,197,76,5635,7,0,5915,Dynx Sfin,1,0
4927_01,2,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,Les Brele,1,0
4927_02,2,1,0,0,0,0,0,1,0,0,2,22,0,0,0,0,0,0,0,Naish Brele,1,0
4927_03,2,0,0,0,0,0,0,1,0,0,2,20,0,0,0,0,0,0,0,Naffsh Brele,1,0
4927_04,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,Toat Brele,1,0
4929_01,2,1,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,Guink Reake,1,0
4930_02,1,0,0,1,0,0,0,0,0,0,2,51,0,0,3571,106,0,0,3677,Achium Alenter,1,0
4932_02,2,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,Cird Fisty,1,0
4933_01,2,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,Puffal Gin,1,0
4933_03,2,0,0,0,0,0,0,1,0,0,2,24,0,623,0,501,304,776,2204,Trion Chité,0,0
4933_04,2,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,Clakey Gin,1,0
4934_01,0,0,0,0,0,0,0,1,0,0,2,31,0,210,20,0,1027,199,1456,Raulia Hammonton,0,0
4937_01,0,0,0,0,0,0,0,0,1,0,2,34,0,1242,444,0,22,0,1708,Besse Simonddler,0,0
4938_01,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,847,0,0,847,Lynnee Traverdy,1,0
4939_01,0,0,0,0,0,0,0,1,0,0,2,19,0,0,2077,0,0,0,2077,Lonnis Bryangton,1,0
4941_01,2,0,0,0,0,0,0,1,0,0,2,35,0,988,0,830,2,0,1820,Waffes Buche,0,0
4942_02,0,1,0,0,0,0,0,0,1,0,2,36,0,0,0,0,0,0,0,Coreee Reenon,1,0
4944_01,1,0,1,0,0,0,0,0,0,0,0,26,0,269,2171,2,2,0,2444,Hadirah Ainserfle,1,0
4944_02,1,0,1,0,0,0,0,0,0,0,0,58,0,0,3448,0,737,2193,6378,Sular Ainserfle,0,0
4944_03,1,0,1,0,0,0,0,0,0,0,2,56,0,153,1750,0,334,1539,3776,Luxonon Ainserfle,0,0
4945_01,0,1,0,0,0,0,0,0,1,0,1,27,0,0,0,0,0,0,0,Eline Bartins,1,0
4946_01,0,1,0,0,0,0,0,0,1,0,2,25,0,0,0,0,0,0,0,Helley Kiddley,0,0
4950_01,0,1,0,0,0,0,0,0,1,0,1,39,0,0,0,0,0,0,0,Eulahy Wheelez,0,0
4951_01,2,0,0,0,0,0,0,1,0,0,2,43,0,11,0,1297,38,0,1346,Peefox Ruica,1,0
4952_01,2,1,0,0,0,0,0,1,0,0,2,42,0,0,0,0,0,0,0,Neysma Rekle,1,0
4954_01,0,0,0,0,0,0,0,0,1,0,2,24,0,3,1018,687,50,0,1758,Joanny Roses,1,0
4956_01,0,1,0,0,0,0,0,0,1,0,2,19,0,0,0,0,0,0,0,Walla Mcphernard,1,0
4958_01,0,0,0,0,0,0,0,0,1,0,2,32,0,0,235,0,474,0,709,Ivanna Flemaney,0,0
4961_01,2,0,0,0,0,0,0,1,0,0,2,32,0,1016,0,307,5,0,1328,Ane Read,1,0
4963_01,0,1,0,0,0,0,0,0,1,0,2,61,0,0,0,0,0,0,0,Carold Woodwardy,1,0
4964_01,2,0,0,0,0,1,0,0,0,0,2,64,0,2147,0,191,59,0,2397,Hone Barne,0,0
4970_01,0,0,0,0,0,0,0,1,0,0,1,26,0,0,9,0,0,1376,1385,Andary Wilderssen,0,0
4972_01,1,0,0,1,0,0,0,0,0,0,0,35,0,87,1719,2750,0,79,4635,Beneba Blentrary,1,0
4973_01,0,0,0,0,0,0,1,0,0,0,2,43,0,957,0,1,0,39,997,Paulie Stephendsey,0,0
4973_02,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,Brence Stephendsey,1,0
4974_01,1,0,1,0,0,0,0,0,0,0,2,56,0,0,10,0,9319,1225,10554,Thabih Vendeck,0,0
4975_01,0,1,0,0,0,0,0,0,1,0,1,25,0,0,0,0,0,0,0,Olgary Wartyson,1,0
4975_02,0,0,0,0,0,0,0,0,1,0,2,12,0,0,0,0,0,0,0,Gerly Wartyson,1,0
4975_03,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,Celis Wartyson,1,0
4977_01,0,0,0,0,0,0,0,1,0,0,2,46,0,0,4,834,0,32,870,Kylen Merce,1,0
4977_02,0,0,0,0,0,0,0,1,0,0,2,32,0,2756,125,9,0,103,2993,Nicey Merce,0,0
4978_01,0,0,0,0,0,0,0,1,0,0,2,20,0,0,358,287,0,0,645,Floyde Hortis,0,0
4979_01,0,1,0,0,0,0,0,0,1,0,1,24,0,0,0,0,0,0,0,Arllia Mckinn,0,0
4980_01,0,0,0,0,0,0,0,0,1,0,2,28,0,0,0,0,882,0,882,Lelah Potterry,0,0
4980_03,0,0,0,0,0,0,0,0,1,0,2,11,0,0,0,0,0,0,0,,0,0
4981_03,0,0,0,0,0,0,0,0,1,0,2,24,0,530,0,0,0,179,709,Brank Brenney,0,0
4983_01,0,0,0,0,0,0,0,1,0,0,2,22,0,61,0,214,445,0,720,Mabley Mcbriguez,1,0
4987_01,0,0,0,0,0,0,0,0,1,0,2,21,0,36,162,0,588,0,786,Fayene Popelacruz,1,0
4989_01,0,0,0,0,0,0,1,0,0,0,2,38,0,0,1,0,786,0,787,Inette Johnshines,0,0
4990_01,1,1,0,1,0,0,0,0,0,0,2,35,0,0,0,0,0,0,0,Nasliak Listive,0,0
4991_01,0,0,0,0,0,0,0,0,1,0,2,79,0,610,0,0,200,5,815,Rickie Pentss,0,0
4992_01,0,0,0,0,0,0,0,1,0,0,1,22,0,479,34,0,29,4,546,Dandra Sextones,0,0
4995_01,0,0,0,0,0,0,0,0,1,0,0,42,0,642,282,0,0,0,924,Timmy Cardners,1,0
4997_01,1,1,0,0,1,0,0,0,0,0,2,52,0,0,0,0,0,0,0,Diphah Disgul,1,0
4998_01,0,1,0,0,0,0,0,0,1,0,2,43,0,0,0,0,0,0,0,Lison Willy,1,0
4999_01,0,0,0,0,0,0,0,1,0,0,2,30,0,1120,0,0,0,794,1914,Chelly Mckins,0,0
5000_01,0,1,0,0,0,0,0,0,1,0,2,35,0,0,0,0,0,0,0,Courta Barrison,1,0
5003_01,0,1,0,0,0,0,0,0,1,0,2,18,0,0,0,0,0,0,0,Dessie Bulliamoses,0,0
5004_01,1,1,0,1,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,Mediah Gloyanthy,1,0
5005_01,0,0,0,0,0,0,0,1,0,0,2,46,0,819,31,0,49,2,901,Rayley Daughtson,0,0
5006_01,1,1,0,1,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,Kochard Stingive,1,0
5006_02,1,1,0,1,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,Alyat Stingive,1,0
5006_03,1,0,0,1,0,0,0,0,0,0,2,20,0,0,219,0,5,3283,3507,Alark Stingive,0,0
5007_01,2,0,0,0,0,0,0,1,0,0,2,35,0,1337,49,57,0,0,1443,Gramus Watie,0,0
5008_01,2,1,0,0,0,0,0,1,0,0,2,19,0,0,0,0,0,0,0,Apies Prity,1,0
5009_01,2,1,0,0,0,0,0,1,0,0,2,47,0,0,0,0,0,0,0,,1,0
5010_01,2,0,0,0,0,0,0,1,0,0,2,26,1,1033,172,26,0,518,1749,Poloos Sincy,0,0
5012_01,0,1,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,Benny Joynewtonks,1,0
5013_01,0,0,0,0,0,0,0,1,0,0,2,23,0,0,0,2102,0,0,2102,Kaye Wagnerray,1,0
5014_02,2,1,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,Moste Porté,1,0
5015_01,1,0,0,0,1,0,0,0,0,0,0,35,0,54,493,12,6691,253,7503,Geno Lowerrudy,0,0
5016_01,2,0,0,0,0,0,0,1,0,0,2,18,0,1092,31,309,0,0,1432,Honda Bert,0,0
5017_01,2,1,0,0,0,0,0,1,0,0,2,32,0,0,0,0,0,0,0,Raptax Giba,1,0
5018_01,0,1,0,0,0,0,0,0,1,0,2,13,0,0,0,0,0,0,0,Shanie Pooles,1,0
5019_01,0,0,0,0,0,0,0,1,0,0,2,15,0,0,0,19,352,326,697,Olly Hebernandry,0,0
5020_01,0,0,0,0,0,0,0,1,0,0,1,18,0,648,19,0,0,4,671,Annon Anthompson,1,0
5021_01,1,0,0,1,0,0,0,0,0,0,2,41,0,4,4619,0,251,213,5087,Celavar Fulacid,1,0
5023_01,0,0,0,0,0,0,0,0,1,0,0,36,0,0,0,0,474,12,486,Briney Griffy,0,0
5025_01,0,0,0,0,0,0,0,1,0,0,2,33,0,1042,50,0,9,0,1101,Ronard Arner,0,0
5027_01,0,0,0,0,0,0,1,0,0,0,0,41,0,4,737,0,51,0,792,Noria Kiddley,0,0
5028_01,1,0,1,0,0,0,0,0,0,0,0,47,0,1904,18,0,89,4411,6422,Enifak Plattering,0,0
5032_01,1,1,0,0,0,0,1,0,0,0,2,32,0,0,0,0,0,0,0,Kochard Dicely,1,0
5034_01,0,0,0,0,0,0,0,0,1,0,2,36,0,0,52,8,0,4160,4220,Briany Sellahaney,0,0
5035_01,0,1,0,0,0,0,0,0,1,0,2,13,0,0,0,0,0,0,0,Sethew Coolerson,1,0
5036_01,0,1,0,0,0,0,0,0,1,0,1,34,0,0,0,0,0,0,0,Robyny Walterson,0,0
5036_02,0,0,0,0,0,0,0,0,1,0,2,24,0,5,1,7,0,895,908,Eleah Walterson,0,0
5039_01,2,0,0,0,0,0,0,1,0,0,2,16,0,1285,0,14,1386,0,2685,Jayrin Bate,0,0
5039_02,2,1,0,0,0,0,0,1,0,0,2,12,0,0,0,0,0,0,0,Hule Bate,1,0
5039_03,2,0,0,0,0,0,0,1,0,0,2,24,0,1157,0,0,131,0,1288,Rionk Bate,1,0
5039_04,2,0,0,0,0,0,0,1,0,0,2,35,0,1307,0,0,2,0,1309,Cakes Bate,0,0
5040_01,1,0,0,0,1,0,0,0,0,0,2,26,0,0,21,10424,1373,7218,19036,Enibik Dynigic,0,0
5040_02,1,0,0,0,1,0,0,0,0,0,0,39,0,10,199,0,6216,101,6526,Alsha Dynigic,0,0
5042_01,0,0,0,0,0,0,0,1,0,0,2,18,0,8,1,4,419,304,736,Lorice Estiagosen,1,0
5044_01,0,0,0,0,0,0,0,0,1,0,2,23,0,0,381,142,0,261,784,Sanya Palmes,0,0
5044_02,0,1,0,0,0,0,0,0,1,0,1,29,0,0,0,0,0,0,0,,1,0
5050_01,0,0,0,0,0,0,0,1,0,0,2,31,0,433,111,238,86,0,868,Loree Wolfernan,0,0
5051_01,2,0,0,0,0,0,1,0,0,0,2,49,0,1176,0,20,103,0,1299,Tous Flité,0,0
5052_01,2,1,0,0,0,0,0,1,0,0,2,17,0,0,0,0,0,0,0,Crick Khart,1,0
5052_02,2,0,0,0,0,0,0,1,0,0,0,23,0,228,1451,912,3,0,2594,,1,0
5057_01,0,1,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,Idave Simmonders,1,0
5058_01,2,1,0,0,0,0,0,1,0,0,2,11,0,0,0,0,0,0,0,Goos Apie,1,0
5058_02,2,0,0,0,0,0,0,1,0,0,1,30,1,600,31,1,659,191,1482,Gork Apie,0,0
5058_03,2,1,0,0,0,0,0,1,0,0,2,42,0,0,0,0,0,0,0,Leos Apie,1,0
5059_01,0,0,0,0,0,0,0,1,0,0,0,21,0,639,0,0,0,0,639,Nancis Ryanga,0,0
5060_01,1,1,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,Algork Honatte,1,0
5060_02,1,1,0,0,1,0,0,0,0,0,2,14,0,0,0,0,0,0,0,Instan Honatte,1,0
5060_03,1,0,0,0,1,0,0,0,0,0,0,27,0,0,867,0,20,1371,2258,Segino Honatte,0,0
5060_04,1,0,0,0,1,0,0,0,0,0,0,29,1,530,418,0,0,9129,10077,Alhaino Honatte,0,0
5061_01,1,1,0,0,1,0,0,0,0,0,2,25,0,0,0,0,0,0,0,Furudah Patoetic,1,0
5061_02,1,0,0,0,1,0,0,0,0,0,2,54,0,0,8246,0,56,118,8420,Mediton Patoetic,1,0
5063_01,0,0,0,0,0,0,0,0,1,0,2,18,0,0,794,16,0,0,810,Kennie Solinez,1,0
5064_01,1,0,1,0,0,0,0,0,0,0,0,22,0,1961,82,0,3025,2406,7474,Alraiam Gocent,0,0
5065_01,1,1,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,Asellan Crueld,1,0
5065_02,1,0,0,0,0,0,1,0,0,0,0,26,0,606,1080,0,2011,0,3697,,0,0
5067_01,0,0,0,0,0,0,0,1,0,0,0,36,0,0,1808,0,344,0,2152,Kerryn Wolfernan,1,0
5069_01,0,0,0,0,0,0,0,1,0,0,1,56,0,1309,0,69,1,0,1379,Andary Hurchez,0,0
5072_01,0,0,0,0,0,0,0,0,1,0,2,10,0,0,0,0,0,0,0,Brina Saley,0,0
5072_02,0,1,0,0,0,0,0,0,1,0,1,14,0,0,0,0,0,0,0,Melica Saley,0,0
5073_01,2,1,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,Vere Frité,1,0
5074_01,2,0,0,0,0,0,0,1,0,0,2,35,0,4608,0,926,382,0,5916,Gorsp Biba,0,0
5076_01,0,0,0,0,0,0,0,0,1,0,2,13,0,0,0,60,1,5147,5208,Alicey Wolferguson,0,0
5083_01,0,1,0,0,0,0,0,0,1,0,2,22,0,0,0,0,0,0,0,Cary Pooles,0,0
5084_01,1,1,0,0,0,0,1,0,0,0,2,29,0,0,0,0,0,0,0,Askedus Fuelightic,0,0
5084_02,1,0,0,0,0,0,1,0,0,0,2,32,0,8151,2052,1919,7352,754,20228,Batrix Fuelightic,0,0
5085_01,0,0,0,0,0,0,0,1,0,0,2,20,0,0,15,455,95,0,565,Alie Grahangory,1,0
5087_01,2,0,0,0,0,0,0,1,0,0,2,44,0,2575,3,20,0,0,2598,Sunk Birt,0,0
5088_01,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,1600,168,1768,Jonard Horndley,1,0
5089_01,1,0,0,1,0,0,0,0,0,0,2,39,0,3926,2030,0,1483,611,8050,Alrakan Aivering,0,0
5089_02,1,0,0,1,0,0,0,0,0,0,2,19,0,0,3750,0,0,41,3791,Celeon Aivering,1,0
5090_02,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Luzel Willy,0,0
5090_04,0,1,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,Adamy Willy,0,0
5090_05,0,0,0,0,0,0,1,0,0,0,1,32,0,793,0,0,0,0,793,Annya Willy,0,0
5091_01,0,0,0,0,0,0,0,1,0,0,0,18,0,1471,59,95,1109,330,3064,,0,0
5093_01,1,0,0,0,1,0,0,0,0,0,0,49,1,9,179,0,3,7865,8056,Wasalam Cluthosexy,0,0
5095_01,2,1,0,0,0,0,0,1,0,0,2,61,0,0,0,0,0,0,0,Coate Snoff,1,0
5097_01,0,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,Hughan Peterstarks,1,0
5097_02,0,0,0,0,0,0,0,0,1,0,2,25,0,0,181,671,0,0,852,Nandy Peterstarks,1,0
5097_03,0,0,0,0,0,0,0,1,0,0,0,51,0,6,0,706,0,0,712,Eulahy Peterstarks,1,0
5103_01,1,1,0,0,0,0,1,0,0,0,2,56,0,0,0,0,0,0,0,Proxima Poless,1,0
5106_01,0,1,0,0,0,0,0,0,1,0,2,29,0,0,0,0,0,0,0,Helle Barrez,1,0
5108_01,0,1,0,0,0,0,0,0,1,0,1,17,0,0,0,0,0,0,0,Louisy Hughriend,1,0
5109_01,0,0,0,0,0,0,0,0,1,0,1,47,0,83,1,0,654,3,741,Hilia Joycerton,1,0
5111_01,1,0,0,1,0,0,0,0,0,0,2,25,0,0,3,0,763,3541,4307,Sarid Unkcatted,0,0
5111_02,1,0,0,1,0,0,0,0,0,0,2,28,0,29,394,0,712,4360,5495,Aske Unkcatted,0,0
5111_03,1,0,0,1,0,0,0,0,0,0,2,32,0,0,419,0,1984,521,2924,Mino Unkcatted,0,0
5112_01,1,1,0,0,1,0,0,0,0,0,0,56,0,0,0,0,0,0,0,Chainon Spadicage,1,0
5112_02,1,1,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,Achiram Ainatint,1,0
5112_03,1,1,0,0,1,0,0,0,0,0,2,13,0,0,0,0,0,0,0,Sadaton Opshaft,1,0
5115_01,1,1,0,0,1,0,0,0,0,0,2,41,0,0,0,0,0,0,0,Diason Whibid,1,0
5115_02,1,1,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,Megrezn Whibid,1,0
5116_01,2,1,0,0,0,0,0,1,0,0,2,25,0,0,0,0,0,0,0,Ars Prity,1,0
5116_02,2,1,0,0,0,0,0,1,0,0,2,11,0,0,0,0,0,0,0,Fros Prity,1,0
5120_01,2,0,0,0,0,0,1,0,0,0,2,20,0,0,0,0,0,0,0,Flams Bate,0,0
5122_01,0,0,0,0,0,0,0,1,0,0,2,24,0,0,464,321,0,90,875,Line Knoxtones,1,0
5125_01,0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,22,738,0,760,Timmie Rocknight,0,0
5126_01,1,1,0,0,1,0,0,0,0,0,0,59,0,0,0,0,0,0,0,Isotone Unaring,1,0
5127_01,0,0,0,0,0,0,0,0,1,0,2,31,0,0,679,0,0,213,892,Leneva Yanton,1,0
5127_02,0,0,0,0,0,0,0,1,0,0,2,16,0,43,0,0,1893,119,2055,Faithy Yanton,0,0
5128_01,2,0,0,0,0,0,0,1,0,0,2,65,0,56,0,1081,21,0,1158,Forn Frazo,0,0
5128_02,2,0,0,0,0,0,0,1,0,0,2,21,0,0,1,2832,0,0,2833,Frus Frazo,1,0
5129_01,0,1,0,0,0,0,0,0,1,0,2,27,0,0,0,0,0,0,0,Anthia Savaraldez,1,0
5130_01,0,1,0,0,0,0,0,0,1,0,2,37,0,0,0,0,0,0,0,Timmy Klindsayer,1,0
5132_01,0,0,0,0,0,0,0,0,1,0,2,42,0,5049,477,0,0,0,5526,Veremy Ellson,0,0
5133_01,0,0,0,0,0,0,0,0,1,0,0,36,0,0,0,846,0,0,846,Benry Litthews,1,0
5133_02,0,1,0,0,0,0,0,0,1,0,1,24,0,0,0,0,0,0,0,Hene Litthews,0,0
5133_03,0,1,0,0,0,0,0,0,1,0,1,26,0,0,0,0,0,0,0,Lina Litthews,1,0
5133_04,0,0,0,0,0,0,0,1,0,0,0,19,0,107,0,505,48,0,660,Done Litthews,0,0
5133_05,0,0,0,0,0,0,0,1,0,0,2,26,0,0,910,13,10,15,948,Lynnon Pugherman,0,0
5133_06,0,1,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,Shanya Josey,1,0
5133_07,0,0,0,0,0,0,0,1,0,0,2,26,0,1528,1,0,0,0,1529,,0,0
5133_08,0,0,0,0,0,0,0,1,0,0,2,35,0,0,116,51,0,701,868,Lawren Josey,0,0
5136_01,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,704,0,704,Eulah Currisones,0,0
5138_01,1,0,1,0,0,0,0,0,0,0,0,40,0,0,3815,0,322,0,4137,Brakis Shming,1,0
5140_01,0,1,0,0,0,0,0,0,1,0,1,23,0,0,0,0,0,0,0,Elancy Pughanders,1,0
5142_01,2,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,Kies Cre,1,0
5142_02,2,0,0,0,0,0,0,1,0,0,2,20,0,859,3,0,939,0,1801,Bler Cre,0,0
5142_03,2,1,0,0,0,0,0,1,0,0,2,21,0,0,0,0,0,0,0,Mark Cre,1,0
5142_04,2,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,Toisps Prin,1,0
5145_01,0,1,0,0,0,0,0,0,1,0,2,18,0,0,0,0,0,0,0,Shaele Mathison,1,0
5146_01,0,0,0,0,0,0,0,1,0,0,0,26,0,7,751,0,38,0,796,Maura Cainghannon,1,0
5148_01,0,0,0,0,0,0,0,1,0,0,2,13,0,0,63,54,20,916,1053,Garyan Canields,0,0
5148_02,0,1,0,0,0,0,0,0,1,0,2,16,0,0,0,0,0,0,0,Jeanny Moodsey,1,0
5151_01,2,1,0,0,0,0,0,1,0,0,2,14,0,0,0,0,0,0,0,Flark Cotik,1,0
5152_01,1,0,0,1,0,0,0,0,0,0,2,40,0,0,553,10,2787,52,3402,Porrimp Aillyber,0,0
5154_01,2,0,0,0,0,0,1,0,0,0,2,34,1,38,0,606,0,404,1048,Sunch Buche,0,0
5156_01,1,1,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,Sabiark Traild,1,0
5156_02,1,0,0,1,0,0,0,0,0,0,2,29,0,0,4198,227,1,1415,5841,Atonon Traild,1,0
5158_01,0,0,0,0,0,0,0,1,0,0,2,16,0,0,1,0,0,61,62,Willah Jacostaney,0,0
5160_01,0,0,0,0,0,0,0,0,1,0,2,37,0,732,0,0,156,0,888,Ricke Hayersents,0,0
5161_01,2,1,0,0,0,1,0,0,0,0,0,41,0,0,0,0,0,0,0,Goos Cheen,1,0
5162_01,2,1,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,Hoce Barne,1,0
5162_02,2,0,0,0,0,0,0,1,0,0,0,39,0,98,0,125,0,1082,1305,Dow Barne,0,0
5163_01,0,1,0,0,0,0,1,0,0,0,2,30,0,0,0,0,0,0,0,Ellie Beckeey,1,0
5163_02,0,0,0,0,0,0,1,0,0,0,2,40,0,151,0,713,0,0,864,Jillie Hewson,1,0
5165_01,0,0,0,0,0,0,0,1,0,0,2,63,0,0,281,94,0,270,645,Alancy Collinson,1,0
5166_01,2,0,0,0,0,1,0,0,0,0,2,32,0,382,0,477,22,2,883,Cor Porki,1,0
5167_01,0,0,0,0,0,0,0,1,0,0,2,47,0,1,17,0,1069,0,1087,Joana Crayeson,0,0
5170_01,0,0,0,0,0,0,0,1,0,0,0,23,0,0,306,392,9,13,720,Jeandy Hurchez,0,0
5171_01,0,0,0,0,0,0,0,1,0,0,2,23,0,0,7,0,190,501,698,Julin Estiagosen,0,0
5173_01,2,1,0,0,0,0,0,1,0,0,2,19,0,0,0,0,0,0,0,Supies Biba,1,0
5174_01,1,1,0,0,1,0,0,0,0,0,0,44,0,0,0,0,0,0,0,Hekark Alenter,1,0
5174_02,1,0,0,0,1,0,0,0,0,0,2,29,0,6,5,0,6235,434,6680,Mesarid Alenter,0,0
5175_01,0,0,0,0,0,0,0,0,1,0,2,21,0,582,0,0,148,53,783,Andice Maystuarey,0,0
5176_01,0,0,0,0,0,0,1,0,0,0,2,23,0,576,207,0,0,9,792,Helle Sawyerson,0,0
5177_01,1,0,0,1,0,0,0,0,0,0,2,26,1,0,0,0,0,0,0,Aldebah Gealably,1,0
5179_01,1,1,0,0,1,0,0,0,0,0,0,47,0,0,0,0,0,0,0,Nesch Aillyber,1,0
5180_01,0,1,0,0,0,0,0,0,1,0,1,20,0,0,0,0,0,0,0,Felia Gillock,1,0
5182_01,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,Crisey Georgasey,1,0
5182_02,0,0,0,0,0,0,0,0,1,0,2,25,0,322,0,81,3,298,704,Berna Georgasey,1,0
5184_01,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Joelan Folemonley,1,0
5185_01,2,0,0,0,0,0,1,0,0,0,2,29,0,523,0,21,4,811,1359,Cruts Flie,0,0
5186_01,0,0,0,0,0,0,0,1,0,0,2,21,0,41,651,2,29,0,723,Monah Harry,0,0
5188_01,0,0,0,0,0,0,0,0,1,0,2,34,0,0,160,0,611,44,815,Chesty Bootez,0,0
5188_02,0,1,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0,0,0,Elindy Hessey,1,0
5188_03,0,1,0,0,0,0,0,0,1,0,2,12,0,0,0,0,0,0,0,Wally Bootez,0,0
5190_01,0,0,0,0,0,0,0,1,0,0,2,13,0,0,0,0,0,1513,1513,Jillie Barrilloney,0,0
5192_01,2,1,0,0,0,0,0,1,0,0,2,27,0,0,0,0,0,0,0,Tostex Khaf,1,0
5193_01,1,0,0,0,1,0,0,0,0,0,2,34,0,0,914,0,2433,647,3994,Betenar Craing,1,0
5194_01,1,1,0,1,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,Sabi Ainatint,1,0
5194_02,1,1,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,Astonon Ainatint,1,0
5196_01,0,1,0,0,0,0,0,0,1,0,2,43,0,0,0,0,0,0,0,Gracey Haynard,1,0
5196_02,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Jenn Haynard,0,0
5198_01,2,0,0,0,0,0,0,1,0,0,2,45,0,878,0,430,0,0,1308,Lish Fla,0,0
5199_01,1,0,0,0,0,1,0,0,0,0,2,35,0,0,725,3415,0,1,4141,Luxonon Cuplial,0,0
5202_01,0,1,0,0,0,0,0,0,1,0,2,14,0,0,0,0,0,0,0,Jeret Berges,1,0
5204_01,0,0,0,0,0,0,0,1,0,0,1,46,0,0,153,0,0,397,550,Jodip Hughriend,0,0
5205_01,0,0,0,0,0,0,0,1,0,0,2,22,0,261,0,0,107,1132,1500,Mabley Roachez,0,0
5205_02,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,Juanna Roachez,1,0
5206_01,0,1,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,Alley Briggston,1,0
5206_02,0,0,0,0,0,0,0,1,0,0,1,60,0,0,0,789,283,3,1075,Myrace Briggston,0,0
5206_03,0,0,0,0,0,0,0,0,1,0,1,48,0,0,2,72,554,143,771,Ericia Briggston,0,0
5207_01,0,0,0,0,0,0,1,0,0,0,0,18,0,51,339,1,0,436,827,Bonyan Chanan,1,0
5207_02,0,0,0,0,0,0,0,1,0,0,2,31,0,1364,0,0,0,21,1385,Rossie Chanan,0,0
5208_01,1,1,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,Sadalm Unressind,1,0
5208_02,1,0,0,0,1,0,0,0,0,0,0,41,0,717,641,2,1559,4828,7747,Alcorix Unressind,0,0
5209_01,0,0,0,0,0,0,0,1,0,0,2,26,0,168,0,382,166,0,716,Eriky Lambleyoun,1,0
5210_01,0,0,0,0,0,0,0,1,0,0,2,29,0,0,43,693,0,0,736,,1,0
5211_01,0,0,0,0,0,0,1,0,0,0,2,24,0,666,938,1,0,0,1605,Hen Barrelliver,0,0
5213_01,0,0,0,0,0,0,0,1,0,0,2,25,0,10,0,908,5,0,923,Nathy Pottley,1,0
5214_01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Antony Hersons,0,0
