PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,AgeGroup,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,Name,Transported,testset
5915_01,Earth,False,E/382/S,TRAPPIST-1e,32.0,4.0,False,0.0,0.0,39.0,0.0,749.0,788.0,Garion Mcneiley,False,0
5916_01,Earth,False,E/383/S,,19.0,2.0,False,2.0,3.0,450.0,204.0,0.0,659.0,Marky Meltonway,True,0
5919_01,Europa,False,A/55/P,55 Cancri e,26.0,3.0,False,0.0,2427.0,15.0,5.0,0.0,2447.0,Phonons Heracker,True,0
5920_01,Earth,False,F/1223/P,TRAPPIST-1e,33.0,4.0,False,48.0,94.0,756.0,308.0,0.0,1206.0,Celina Buckeenez,False,0
5921_01,Earth,True,G/959/P,TRAPPIST-1e,38.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Vandy Campson,True,0
5921_02,Earth,False,F/1224/P,TRAPPIST-1e,22.0,2.0,False,0.0,0.0,859.0,62.0,0.0,921.0,Brance Campson,False,0
5922_01,Earth,False,G/960/P,TRAPPIST-1e,32.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Elia Bairdyork,False,0
5923_01,Mars,True,F/1129/S,55 Cancri e,30.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Oafron Batte,True,0
5924_01,Earth,False,F/1225/P,TRAPPIST-1e,51.0,5.0,False,152.0,55.0,25.0,74.0,289.0,595.0,Nelley Brantuarez,False,0
5925_01,Europa,False,B/226/S,TRAPPIST-1e,29.0,3.0,False,0.0,1644.0,0.0,0.0,3780.0,5424.0,Anchird Rotter,False,0
5925_02,Europa,False,B/226/S,TRAPPIST-1e,16.0,1.0,False,0.0,2002.0,0.0,96.0,69.0,2167.0,Medib Rotter,True,0
5925_03,Europa,False,B/226/S,TRAPPIST-1e,32.0,4.0,False,0.0,0.0,0.0,241.0,4757.0,4998.0,Tark Rotter,False,0
5927_01,Europa,False,B/201/P,55 Cancri e,24.0,2.0,False,0.0,2421.0,0.0,725.0,2300.0,5446.0,Duhrak Sysilstict,False,0
5927_02,Europa,False,B/201/P,,23.0,2.0,False,0.0,109.0,0.0,4810.0,25.0,4944.0,Naviton Sysilstict,False,0
5927_03,Europa,True,B/201/P,55 Cancri e,46.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Kraban Sysilstict,True,0
5927_04,Europa,,B/201/P,55 Cancri e,49.0,4.0,False,0.0,1264.0,0.0,5474.0,104.0,6842.0,Alcoran Sysilstict,False,0
5927_05,Europa,True,B/201/P,TRAPPIST-1e,17.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Taurak Ballexy,True,0
5927_06,Europa,False,B/201/P,55 Cancri e,35.0,4.0,False,4.0,3857.0,324.0,899.0,375.0,5459.0,Grastab Sysilstict,False,0
5927_07,Europa,False,B/201/P,55 Cancri e,43.0,4.0,False,0.0,1706.0,0.0,274.0,2056.0,4036.0,Jihoton Ballexy,False,0
5928_01,Earth,False,E/377/P,TRAPPIST-1e,20.0,2.0,False,149.0,25.0,559.0,21.0,33.0,787.0,Becca Slates,True,0
5930_01,Europa,True,B/227/S,55 Cancri e,24.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Muonea Geakerat,True,0
5930_02,Europa,False,B/227/S,TRAPPIST-1e,28.0,3.0,False,0.0,1014.0,0.0,2463.0,517.0,3994.0,Yildus Geakerat,False,0
5930_03,Europa,True,B/227/S,55 Cancri e,19.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Sarich Geakerat,True,0
5931_01,Europa,False,A/56/P,55 Cancri e,39.0,4.0,False,0.0,0.0,0.0,1854.0,171.0,2025.0,Alcoran Clugeammy,False,0
5933_01,Mars,False,F/1131/S,TRAPPIST-1e,34.0,4.0,False,1547.0,485.0,97.0,59.0,0.0,2188.0,Terek Gerin,False,0
5934_01,Earth,False,G/962/P,TRAPPIST-1e,29.0,3.0,False,89.0,1725.0,0.0,0.0,3.0,1817.0,Joanry Mcfaddenson,True,0
5938_01,Earth,False,E/384/S,55 Cancri e,14.0,1.0,False,0.0,0.0,52.0,0.0,0.0,52.0,Melvia Floydendley,True,0
5938_02,Earth,True,G/967/S,TRAPPIST-1e,26.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Blancy Floydendley,True,0
5939_01,,False,E/385/S,TRAPPIST-1e,30.0,3.0,False,628.0,0.0,544.0,0.0,126.0,1298.0,Life Queke,False,0
5941_01,Earth,False,E/386/S,TRAPPIST-1e,26.0,3.0,False,72.0,914.0,0.0,0.0,7.0,993.0,,True,0
5944_01,Earth,True,G/969/S,PSO J318.5-22,32.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Alber Kerristicey,True,0
5945_01,Earth,True,G/970/S,TRAPPIST-1e,7.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Lavey Morez,True,0
5945_02,Earth,True,G/970/S,55 Cancri e,34.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Vanard Flynner,True,0
5945_03,Earth,False,G/970/S,PSO J318.5-22,47.0,4.0,False,163.0,2.0,11.0,593.0,0.0,769.0,Alancy Morez,True,0
5946_01,Mars,False,E/387/S,TRAPPIST-1e,19.0,2.0,False,300.0,5.0,642.0,0.0,0.0,947.0,Tyog Mille,False,0
5947_01,Europa,True,E/388/S,TRAPPIST-1e,52.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Kitauva Stment,True,0
5949_01,Mars,False,D/180/S,TRAPPIST-1e,19.0,2.0,False,758.0,425.0,0.0,0.0,0.0,1183.0,Cin Shbre,False,0
5949_02,Mars,True,F/1132/S,TRAPPIST-1e,18.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Burs Shbre,True,0
5950_01,Earth,False,E/378/P,TRAPPIST-1e,32.0,4.0,False,0.0,5.0,0.0,64.0,0.0,69.0,Therry Fowlesterez,False,0
5951_01,Earth,False,F/1133/S,55 Cancri e,21.0,2.0,False,423.0,0.0,172.0,0.0,0.0,595.0,Patoya Landolphrey,False,0
5952_01,Mars,,F/1134/S,55 Cancri e,22.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Rants Giba,True,0
5953_01,Mars,False,E/390/S,TRAPPIST-1e,13.0,1.0,False,157.0,0.0,1199.0,0.0,14.0,1370.0,Emoles Graie,False,0
5954_01,Mars,False,E/391/S,TRAPPIST-1e,25.0,2.0,False,2093.0,0.0,6.0,0.0,0.0,2099.0,Lift Port,False,0
5955_01,Mars,False,E/392/S,TRAPPIST-1e,33.0,4.0,False,836.0,0.0,155.0,31.0,0.0,1022.0,Hon Sturt,False,0
5955_02,Mars,False,F/1135/S,TRAPPIST-1e,27.0,3.0,False,1379.0,0.0,414.0,0.0,805.0,2598.0,Frohs Sturt,False,0
5956_01,Earth,False,E/379/P,TRAPPIST-1e,21.0,2.0,,12.0,0.0,0.0,1658.0,0.0,1670.0,Hard Kramosley,False,0
5957_01,Europa,True,B/203/P,55 Cancri e,17.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Arrain Chuble,True,0
5957_02,Europa,True,B/203/P,55 Cancri e,15.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Zedark Chuble,True,0
5957_03,Europa,False,B/203/P,55 Cancri e,58.0,5.0,True,2.0,3862.0,0.0,1482.0,73.0,5419.0,Markard Chuble,False,0
5959_01,Europa,False,D/181/S,TRAPPIST-1e,29.0,3.0,False,1.0,2809.0,97.0,61.0,1227.0,4195.0,Schabik Praugnox,False,0
5959_02,Europa,True,D/181/S,TRAPPIST-1e,34.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Dabik Praugnox,True,0
5960_01,Europa,False,C/222/S,TRAPPIST-1e,28.0,3.0,False,0.0,4780.0,1761.0,1.0,247.0,6789.0,Eltares Dister,True,0
5960_02,Europa,False,C/222/S,TRAPPIST-1e,29.0,3.0,False,3215.0,1211.0,4.0,7.0,417.0,4854.0,Aliakan Dister,True,0
5960_03,Europa,True,C/222/S,55 Cancri e,25.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Merabik Dister,True,0
5963_01,Mars,False,F/1228/P,55 Cancri e,23.0,2.0,False,112.0,1184.0,143.0,2.0,585.0,2026.0,Poloos Bane,False,0
5965_01,Earth,False,G/964/P,TRAPPIST-1e,22.0,2.0,False,0.0,40.0,689.0,0.0,79.0,808.0,Ricke Beckerson,True,0
5967_01,Earth,True,G/965/P,55 Cancri e,38.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Jonald Duranks,True,0
5967_02,Earth,False,G/965/P,TRAPPIST-1e,38.0,4.0,False,0.0,784.0,0.0,0.0,0.0,784.0,Ebonya Duranks,True,0
5967_03,Earth,False,G/965/P,TRAPPIST-1e,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Britta Duranks,False,0
5968_01,Earth,False,F/1229/P,TRAPPIST-1e,26.0,3.0,False,17.0,0.0,0.0,49.0,867.0,933.0,Hanry Dayers,False,0
5969_01,Earth,True,G/972/S,TRAPPIST-1e,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Janney Reenez,True,0
5969_02,Earth,False,F/1137/S,55 Cancri e,37.0,4.0,False,0.0,698.0,0.0,0.0,6.0,704.0,Lardy Reenez,False,0
5969_03,Earth,False,G/972/S,TRAPPIST-1e,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Vine Reenez,True,0
5970_01,Europa,True,B/229/S,55 Cancri e,40.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,True,0
5971_01,Mars,False,F/1230/P,TRAPPIST-1e,47.0,4.0,False,448.0,0.0,891.0,0.0,235.0,1574.0,Jayrin Kinad,False,0
5972_01,Earth,False,F/1138/S,TRAPPIST-1e,34.0,4.0,False,0.0,11.0,610.0,591.0,769.0,1981.0,Elody Kiddley,True,0
5973_01,Mars,False,F/1139/S,TRAPPIST-1e,43.0,4.0,False,1086.0,4.0,202.0,401.0,0.0,1693.0,,False,0
5974_01,Mars,True,D/186/P,55 Cancri e,21.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Cricks Manda,True,0
5975_01,Europa,True,E/380/P,55 Cancri e,43.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Pherkab Sageng,True,0
5976_01,Mars,False,D/182/S,TRAPPIST-1e,33.0,4.0,False,3090.0,0.0,808.0,0.0,0.0,3898.0,Mits Mane,False,0
5977_01,Europa,False,B/230/S,TRAPPIST-1e,28.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Atonea Inesely,True,0
5977_02,Europa,False,B/230/S,55 Cancri e,57.0,5.0,False,200.0,9.0,0.0,0.0,24133.0,24342.0,,False,0
5977_03,Europa,False,B/230/S,TRAPPIST-1e,26.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Alhaula Inesely,True,0
5977_04,Europa,False,B/230/S,TRAPPIST-1e,46.0,4.0,False,0.0,3259.0,761.0,4423.0,0.0,8443.0,Halla Porkilte,False,0
5980_01,Europa,False,C/223/S,55 Cancri e,19.0,2.0,False,0.0,0.0,0.0,2.0,9.0,11.0,Alatrin Trallect,True,0
5981_01,Mars,False,F/1140/S,TRAPPIST-1e,27.0,3.0,False,441.0,0.0,397.0,471.0,0.0,1309.0,Harz Quart,False,0
5981_02,,False,F/1140/S,TRAPPIST-1e,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Quid Quart,True,0
5981_03,Mars,False,F/1140/S,TRAPPIST-1e,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Cark Quart,True,0
5983_01,Mars,False,F/1233/P,TRAPPIST-1e,25.0,2.0,True,1442.0,0.0,0.0,0.0,13.0,1455.0,Squars Knike,False,0
5983_02,Mars,True,F/1233/P,TRAPPIST-1e,47.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Allots Knike,True,0
5984_01,Mars,False,D/187/P,PSO J318.5-22,38.0,4.0,False,1208.0,0.0,13.0,38.0,0.0,1259.0,Gech Kin,True,0
5984_02,Mars,False,E/381/P,TRAPPIST-1e,24.0,2.0,False,555.0,0.0,618.0,0.0,0.0,1173.0,Ale Kin,False,0
5985_01,Earth,False,F/1234/P,TRAPPIST-1e,24.0,2.0,False,276.0,0.0,0.0,0.0,489.0,765.0,Judya Wooterston,True,0
5986_01,Europa,,D/188/P,TRAPPIST-1e,25.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Zubeneb Flesping,True,0
5987_01,Earth,False,G/973/S,TRAPPIST-1e,29.0,3.0,False,0.0,5.0,6.0,0.0,0.0,11.0,Searla Stannondez,True,0
5988_01,Mars,False,F/1235/P,55 Cancri e,44.0,4.0,False,2956.0,0.0,10.0,12.0,692.0,3670.0,Aard Curle,False,0
5989_01,,False,F/1141/S,TRAPPIST-1e,20.0,2.0,False,0.0,0.0,0.0,703.0,0.0,703.0,Darrie Holcompton,False,0
5990_01,Earth,True,G/974/S,TRAPPIST-1e,23.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Lynnon Castannison,True,0
5991_01,Europa,False,C/224/S,55 Cancri e,26.0,3.0,False,0.0,9641.0,51.0,224.0,2428.0,12344.0,Minoton Cralinal,True,0
5992_01,Earth,True,G/975/S,PSO J318.5-22,20.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Yolas Bowenasey,True,0
5993_01,Mars,True,E/394/S,TRAPPIST-1e,27.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Jetax Jaf,True,0
5994_01,Earth,False,F/1236/P,55 Cancri e,23.0,2.0,,94.0,132.0,0.0,967.0,5.0,1198.0,Emilla Kerristicey,False,0
5995_01,Earth,True,G/967/P,PSO J318.5-22,33.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Raque Burtiz,True,0
5998_01,Earth,False,G/977/S,TRAPPIST-1e,30.0,3.0,False,477.0,0.0,8.0,0.0,323.0,808.0,Mara Haydenzier,True,0
5999_01,Earth,False,G/968/P,TRAPPIST-1e,32.0,4.0,False,0.0,104.0,2.0,0.0,801.0,907.0,Becca Hermane,True,0
6000_01,Mars,False,,TRAPPIST-1e,19.0,2.0,False,781.0,0.0,295.0,613.0,0.0,1689.0,Forms Bart,False,0
6000_02,Mars,False,D/189/P,TRAPPIST-1e,41.0,4.0,False,1.0,0.0,808.0,0.0,0.0,809.0,Rhex Bart,False,0
6001_01,Earth,True,G/969/P,TRAPPIST-1e,50.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,Greggy Coolez,False,0
6003_01,Earth,False,G/970/P,TRAPPIST-1e,36.0,4.0,False,9.0,247.0,0.0,482.0,16.0,754.0,Delley Spencervan,False,0
6004_01,Mars,True,F/1143/S,TRAPPIST-1e,21.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Popow Meate,True,0
6006_01,Europa,False,D/190/P,55 Cancri e,45.0,4.0,True,1017.0,3863.0,0.0,601.0,3999.0,9480.0,Okulam Monpreery,False,0
6006_02,Europa,True,D/190/P,55 Cancri e,26.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Sulaos Monpreery,True,0
6007_01,Earth,True,G/971/P,,44.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Jonard Kochroeders,True,0
6008_01,Earth,False,F/1238/P,PSO J318.5-22,24.0,2.0,,0.0,73.0,617.0,0.0,0.0,690.0,Raceky Cookson,True,0
6010_01,Earth,True,G/979/S,55 Cancri e,15.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Race Harley,True,0
6011_01,Earth,False,F/1239/P,TRAPPIST-1e,58.0,5.0,False,0.0,0.0,0.0,1989.0,18.0,2007.0,Kurta Hoodgers,False,0
6014_01,Earth,False,E/395/S,TRAPPIST-1e,13.0,1.0,False,28.0,396.0,367.0,0.0,0.0,791.0,Heryle Hurchrisong,False,0
6015_01,Europa,True,B/231/S,TRAPPIST-1e,19.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Sulatik Demansty,True,0
6015_02,Europa,False,B/231/S,55 Cancri e,25.0,2.0,False,140.0,4451.0,0.0,0.0,2050.0,6641.0,Dyonevi Demansty,True,0
6016_01,Earth,False,E/383/P,TRAPPIST-1e,24.0,2.0,False,718.0,0.0,265.0,302.0,384.0,1669.0,Robyny Gardonadox,False,0
6016_02,Earth,False,G/973/P,TRAPPIST-1e,20.0,2.0,False,3.0,0.0,0.0,806.0,0.0,809.0,Norahe Gardonadox,False,0
6017_01,Mars,True,F/1144/S,TRAPPIST-1e,34.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Cappe Manie,True,0
6017_02,Mars,True,F/1144/S,TRAPPIST-1e,13.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Sunk Manie,True,0
6019_01,Earth,False,F/1145/S,TRAPPIST-1e,26.0,3.0,False,0.0,839.0,0.0,36.0,5.0,880.0,Monald Tersimpson,True,0
6020_01,Earth,True,G/974/P,55 Cancri e,39.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Stany Hanner,False,0
6020_02,Earth,True,G/974/P,TRAPPIST-1e,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Dawne Hanner,False,0
6020_03,Earth,False,G/974/P,TRAPPIST-1e,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Timyra Hanner,False,0
6020_04,Earth,True,G/974/P,TRAPPIST-1e,9.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Jimmyn Hanner,False,0
6020_05,Earth,False,F/1242/P,55 Cancri e,34.0,4.0,False,0.0,968.0,273.0,0.0,283.0,1524.0,Mabela Hanner,False,0
6020_06,Earth,False,G/974/P,TRAPPIST-1e,11.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Janita Hanner,False,0
6020_07,Earth,True,G/974/P,TRAPPIST-1e,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Tera Hanner,False,0
6022_01,Earth,False,F/1243/P,TRAPPIST-1e,24.0,2.0,False,0.0,0.0,0.0,14.0,631.0,645.0,,False,0
6024_01,Earth,True,G/975/P,PSO J318.5-22,16.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Carlie Fowlaney,True,0
6025_01,Earth,False,F/1245/P,TRAPPIST-1e,42.0,4.0,False,0.0,420.0,0.0,1.0,175.0,596.0,Joyton Hales,False,0
6026_01,Mars,False,F/1246/P,TRAPPIST-1e,41.0,4.0,False,982.0,64.0,380.0,0.0,0.0,1426.0,Stray Prie,True,0
6027_01,Europa,False,B/232/S,TRAPPIST-1e,36.0,4.0,False,0.0,1828.0,9058.0,1.0,2.0,10889.0,Graviph Coweboded,True,0
6028_01,Europa,False,A/57/P,55 Cancri e,27.0,3.0,False,0.0,1801.0,0.0,304.0,1393.0,3498.0,Wasatz Preeldy,False,0
6028_02,Europa,False,A/57/P,TRAPPIST-1e,32.0,4.0,True,0.0,792.0,0.0,1.0,1335.0,2128.0,Cherkab Preeldy,False,0
6028_03,Europa,False,A/57/P,55 Cancri e,11.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Nusakar Preeldy,True,0
6028_04,Europa,False,,TRAPPIST-1e,26.0,3.0,True,0.0,3638.0,0.0,1043.0,0.0,4681.0,Kumark Preeldy,True,0
6028_05,Europa,False,A/57/P,TRAPPIST-1e,28.0,3.0,False,0.0,6921.0,0.0,29.0,45.0,6995.0,Shelik Preeldy,True,0
6029_01,Earth,False,E/396/S,TRAPPIST-1e,25.0,2.0,False,0.0,30.0,20.0,0.0,941.0,991.0,Gwenda Balderts,False,0
6030_01,Earth,False,G/981/S,TRAPPIST-1e,5.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Armen Ellson,True,0
6030_02,Earth,True,G/981/S,TRAPPIST-1e,26.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Dord Steinardson,True,0
6030_03,Earth,False,G/981/S,TRAPPIST-1e,13.0,1.0,False,852.0,147.0,7.0,0.0,1.0,1007.0,Etha Ellson,True,0
6030_04,Earth,False,G/981/S,TRAPPIST-1e,30.0,3.0,False,0.0,0.0,47.0,703.0,4.0,754.0,Fanne Steinardson,True,0
6030_05,Earth,True,G/981/S,TRAPPIST-1e,15.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Mollen Ellson,True,0
6030_06,Earth,True,G/981/S,TRAPPIST-1e,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Alene Ellson,True,0
6030_07,Earth,False,G/981/S,TRAPPIST-1e,49.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Hatty Ellson,True,0
6031_01,,False,F/1146/S,,52.0,5.0,False,0.0,645.0,0.0,0.0,395.0,1040.0,Bobara Alshipson,True,0
6032_01,Earth,True,G/982/S,TRAPPIST-1e,15.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Kendy Haynardy,True,0
6032_02,,False,E/397/S,TRAPPIST-1e,40.0,4.0,False,521.0,4.0,53.0,70.0,141.0,789.0,Lison Mcdowns,False,0
6032_03,Earth,True,G/982/S,55 Cancri e,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Celina Hurchez,True,0
6033_01,Mars,False,E/384/P,TRAPPIST-1e,32.0,4.0,False,158.0,0.0,139.0,752.0,0.0,1049.0,Stote Bancy,False,0
6033_02,Mars,True,F/1247/P,55 Cancri e,15.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Lops Bancy,True,0
6034_01,Mars,False,E/385/P,PSO J318.5-22,26.0,3.0,False,2042.0,0.0,2387.0,10.0,0.0,4439.0,Callix Pette,True,0
6034_02,Mars,True,E/385/P,PSO J318.5-22,31.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Othawk Pette,False,0
6034_03,Mars,False,E/385/P,TRAPPIST-1e,8.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Cheeet Pette,True,0
6035_01,Earth,False,E/386/P,TRAPPIST-1e,18.0,2.0,False,0.0,0.0,0.0,1.0,827.0,828.0,Doria Morsentley,True,0
6035_02,Earth,,G/976/P,TRAPPIST-1e,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Ginald Morsentley,False,0
6036_01,Europa,False,C/225/S,TRAPPIST-1e,44.0,4.0,False,0.0,1289.0,1224.0,514.0,1674.0,4701.0,Achah Stpingepid,True,0
6036_02,,False,C/225/S,TRAPPIST-1e,15.0,1.0,False,0.0,677.0,0.0,179.0,3186.0,4042.0,Sular Stpingepid,True,0
6036_03,Europa,False,C/225/S,TRAPPIST-1e,27.0,3.0,False,0.0,1857.0,0.0,778.0,587.0,3222.0,Hekab Stpingepid,True,0
6038_01,Mars,False,F/1147/S,TRAPPIST-1e,22.0,2.0,False,2413.0,0.0,53.0,1.0,0.0,2467.0,Dooss Apple,False,0
6039_01,Earth,,G/983/S,TRAPPIST-1e,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,True,0
6039_02,Earth,False,F/1148/S,,32.0,4.0,False,3.0,0.0,0.0,0.0,757.0,760.0,Myrace Powery,False,0
6040_01,Earth,False,G/984/S,TRAPPIST-1e,16.0,1.0,False,805.0,4.0,0.0,0.0,0.0,809.0,Glendy Sterreray,True,0
6041_01,Mars,False,F/1248/P,TRAPPIST-1e,34.0,4.0,False,419.0,0.0,15.0,0.0,0.0,434.0,Gut Potie,False,0
6042_01,Mars,False,F/1249/P,TRAPPIST-1e,32.0,4.0,False,1946.0,0.0,653.0,0.0,0.0,2599.0,Casps Bost,False,0
6043_01,Earth,False,G/978/P,TRAPPIST-1e,28.0,3.0,False,0.0,292.0,1039.0,1.0,489.0,1821.0,Thell Reilline,False,0
6045_01,Europa,False,B/233/S,TRAPPIST-1e,27.0,3.0,False,0.0,21.0,0.0,8126.0,4.0,8151.0,Bralino Matoltuble,False,0
6047_01,Earth,False,G/985/S,PSO J318.5-22,35.0,4.0,False,508.0,0.0,0.0,57.0,243.0,808.0,Sanney Russon,True,0
6048_01,Mars,True,,,25.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Mele Clake,False,0
6049_01,Earth,False,G/986/S,TRAPPIST-1e,24.0,2.0,False,178.0,0.0,235.0,0.0,396.0,809.0,,True,0
6052_01,Earth,True,G/980/P,TRAPPIST-1e,61.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Fayel Rushorney,False,0
6054_01,Mars,True,F/1151/S,TRAPPIST-1e,28.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,Frus Kie,True,0
6055_01,Europa,False,C/185/P,PSO J318.5-22,29.0,3.0,True,3.0,1849.0,0.0,3104.0,1652.0,6608.0,Mino Prefule,False,0
6055_02,Europa,True,C/185/P,TRAPPIST-1e,41.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Achiram Prefule,True,0
6055_03,Europa,False,C/185/P,TRAPPIST-1e,20.0,2.0,False,1883.0,0.0,0.0,8810.0,0.0,10693.0,Terops Prefule,False,0
6058_01,Mars,False,F/1253/P,55 Cancri e,18.0,2.0,False,2904.0,5.0,50.0,0.0,9.0,2968.0,Yaphex Ecart,False,0
6059_01,Earth,False,G/982/P,TRAPPIST-1e,28.0,3.0,False,8.0,0.0,3949.0,0.0,9.0,3966.0,Andie Rices,True,0
6061_01,Earth,False,F/1153/S,TRAPPIST-1e,18.0,2.0,False,33.0,0.0,455.0,167.0,48.0,703.0,Aliedy Jacostaney,True,0
6062_01,Mars,False,F/1254/P,TRAPPIST-1e,33.0,4.0,False,301.0,0.0,501.0,0.0,1013.0,1815.0,Tous Sesa,False,0
6062_02,Mars,False,E/388/P,TRAPPIST-1e,35.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Cranch Sesa,False,0
6064_01,Europa,False,C/186/P,55 Cancri e,68.0,5.0,False,125.0,13437.0,0.0,22408.0,17.0,35987.0,Markar Radisiouss,False,0
6065_01,,False,E/398/S,TRAPPIST-1e,19.0,2.0,False,3.0,785.0,0.0,0.0,0.0,788.0,Sharie Rodricker,True,0
6066_01,Europa,False,C/226/S,TRAPPIST-1e,33.0,4.0,False,0.0,357.0,2366.0,1612.0,2137.0,6472.0,Altan Mallisly,False,0
6066_02,Europa,False,C/226/S,55 Cancri e,55.0,5.0,False,8142.0,8.0,0.0,1481.0,0.0,9631.0,Terion Mallisly,False,0
6066_03,Europa,,C/226/S,TRAPPIST-1e,15.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Aldhib Mallisly,True,0
6067_01,Earth,False,G/984/P,TRAPPIST-1e,23.0,2.0,False,0.0,0.0,0.0,44.0,1721.0,1765.0,Dellie Perkinson,False,0
6068_01,Earth,False,F/1154/S,TRAPPIST-1e,23.0,2.0,False,0.0,723.0,1.0,0.0,0.0,724.0,Lloyde Kimons,True,0
6069_01,Mars,False,D/185/S,55 Cancri e,15.0,1.0,False,3811.0,0.0,109.0,236.0,0.0,4156.0,Hers Buthe,False,0
6070_01,Mars,False,D/186/S,TRAPPIST-1e,49.0,4.0,False,2209.0,42.0,109.0,23.0,0.0,2383.0,Aptal Fate,False,0
6071_01,Earth,False,G/987/S,TRAPPIST-1e,33.0,4.0,False,41.0,417.0,0.0,42.0,308.0,808.0,Almara Delazarson,True,0
6073_01,Mars,True,F/1156/S,55 Cancri e,26.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Bubbix Sau,True,0
6075_01,Europa,True,B/206/P,TRAPPIST-1e,26.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Wasalm Sofraten,True,0
